build,armor,kit,route,guard_rule,hp_scale,damage_scale,turns,won,hp_left,net_loss,gross_loss
rempart,sceau,ancrage,barque,alternating,1.2,1.2,8,True,43.61,66.39,66.39
rempart,mixte,aucun,puits,unlimited,0.8,0.8,5,True,110.0,0.0,0.0
rempart,mixte,aucun,puits,alternating,0.8,0.8,4,True,94.26,15.74,15.74
rempart,mixte,aucun,puits,unlimited,0.8,1.0,5,True,110.0,0.0,0.0
rempart,mixte,aucun,puits,alternating,0.8,1.0,4,True,90.33,19.67,19.67
rempart,mixte,aucun,puits,unlimited,0.8,1.2,5,True,106.79,3.21,3.21
rempart,mixte,aucun,puits,alternating,0.8,1.2,4,True,86.39,23.61,23.61
rempart,mixte,aucun,puits,unlimited,1.0,0.8,5,True,110.0,0.0,0.0
rempart,mixte,aucun,puits,alternating,1.0,0.8,5,True,78.52,31.48,31.48
rempart,mixte,aucun,puits,unlimited,1.0,1.0,5,True,110.0,0.0,0.0
rempart,mixte,aucun,puits,alternating,1.0,1.0,5,True,70.66,39.34,39.34
rempart,mixte,aucun,puits,unlimited,1.0,1.2,5,True,106.79,3.21,3.21
rempart,mixte,aucun,puits,alternating,1.0,1.2,5,True,62.79,47.21,47.21
rempart,mixte,aucun,puits,unlimited,1.2,0.8,7,True,108.39,1.61,1.61
rempart,mixte,aucun,puits,alternating,1.2,0.8,5,True,78.52,31.48,31.48
rempart,mixte,aucun,puits,unlimited,1.2,1.0,7,True,102.49,7.51,7.51
rempart,mixte,aucun,puits,alternating,1.2,1.0,5,True,70.66,39.34,39.34
rempart,mixte,aucun,puits,unlimited,1.2,1.2,7,True,93.38,16.62,16.62
rempart,mixte,aucun,puits,alternating,1.2,1.2,5,True,62.79,47.21,47.21
rempart,mixte,aucun,porte,unlimited,0.8,0.8,10,True,108.39,1.61,1.61
rempart,mixte,aucun,porte,alternating,0.8,0.8,8,True,68.69,41.31,41.31
rempart,mixte,aucun,porte,unlimited,0.8,1.0,10,True,102.36,7.64,7.64
rempart,mixte,aucun,porte,alternating,0.8,1.0,8,True,58.36,51.64,51.64
rempart,mixte,aucun,porte,unlimited,0.8,1.2,10,True,92.03,17.97,17.97
rempart,mixte,aucun,porte,alternating,0.8,1.2,8,True,48.03,61.97,61.97
rempart,mixte,aucun,porte,unlimited,1.0,0.8,11,True,108.39,1.61,1.61
rempart,mixte,aucun,porte,alternating,1.0,0.8,8,True,68.69,41.31,41.31
rempart,mixte,aucun,porte,unlimited,1.0,1.0,11,True,102.36,7.64,7.64
rempart,mixte,aucun,porte,alternating,1.0,1.0,8,True,58.36,51.64,51.64
rempart,mixte,aucun,porte,unlimited,1.0,1.2,11,True,92.03,17.97,17.97
rempart,mixte,aucun,porte,alternating,1.0,1.2,8,True,48.03,61.97,61.97
rempart,mixte,aucun,porte,unlimited,1.2,0.8,12,True,108.39,1.61,1.61
rempart,mixte,aucun,porte,alternating,1.2,0.8,11,True,33.28,76.72,76.72
rempart,mixte,aucun,porte,unlimited,1.2,1.0,12,True,102.36,7.64,7.64
rempart,mixte,aucun,porte,alternating,1.2,1.0,11,True,14.1,95.9,95.9
rempart,mixte,aucun,porte,unlimited,1.2,1.2,12,True,92.03,17.97,17.97
rempart,mixte,aucun,porte,alternating,1.2,1.2,10,False,0,110,115.08
rempart,mixte,aucun,barque,unlimited,0.8,0.8,9,True,109.7,0.3,0.3
rempart,mixte,aucun,barque,alternating,0.8,0.8,8,True,70.0,40.0,40.0
rempart,mixte,aucun,barque,unlimited,0.8,1.0,9,True,104.13,5.87,5.87
rempart,mixte,aucun,barque,alternating,0.8,1.0,8,True,60.0,50.0,50.0
rempart,mixte,aucun,barque,unlimited,0.8,1.2,9,True,98.56,11.44,11.44
rempart,mixte,aucun,barque,alternating,0.8,1.2,8,True,50.0,60.0,60.0
rempart,mixte,aucun,barque,unlimited,1.0,0.8,14,True,109.41,0.59,0.59
rempart,mixte,aucun,barque,alternating,1.0,0.8,9,True,64.1,45.9,45.9
rempart,mixte,aucun,barque,unlimited,1.0,1.0,14,True,98.26,11.74,11.74
rempart,mixte,aucun,barque,alternating,1.0,1.0,9,True,52.62,57.38,57.38
rempart,mixte,aucun,barque,unlimited,1.0,1.2,14,True,87.11,22.89,22.89
rempart,mixte,aucun,barque,alternating,1.0,1.2,9,True,41.15,68.85,68.85
rempart,mixte,aucun,barque,unlimited,1.2,0.8,14,True,109.41,0.59,0.59
rempart,mixte,aucun,barque,alternating,1.2,0.8,11,True,52.3,57.7,57.7
rempart,mixte,aucun,barque,unlimited,1.2,1.0,14,True,98.26,11.74,11.74
rempart,mixte,aucun,barque,alternating,1.2,1.0,11,True,37.87,72.13,72.13
rempart,mixte,aucun,barque,unlimited,1.2,1.2,14,True,87.11,22.89,22.89
rempart,mixte,aucun,barque,alternating,1.2,1.2,11,True,23.44,86.56,86.56
rempart,mixte,purification,puits,unlimited,0.8,0.8,5,True,110.0,0.0,0.0
rempart,mixte,purification,puits,alternating,0.8,0.8,4,True,94.26,15.74,15.74
rempart,mixte,purification,puits,unlimited,0.8,1.0,5,True,110.0,0.0,0.0
rempart,mixte,purification,puits,alternating,0.8,1.0,4,True,90.33,19.67,19.67
rempart,mixte,purification,puits,unlimited,0.8,1.2,5,True,106.79,3.21,3.21
rempart,mixte,purification,puits,alternating,0.8,1.2,4,True,86.39,23.61,23.61
rempart,mixte,purification,puits,unlimited,1.0,0.8,5,True,110.0,0.0,0.0
rempart,mixte,purification,puits,alternating,1.0,0.8,5,True,78.52,31.48,31.48
rempart,mixte,purification,puits,unlimited,1.0,1.0,5,True,110.0,0.0,0.0
rempart,mixte,purification,puits,alternating,1.0,1.0,5,True,70.66,39.34,39.34
rempart,mixte,purification,puits,unlimited,1.0,1.2,5,True,106.79,3.21,3.21
rempart,mixte,purification,puits,alternating,1.0,1.2,5,True,62.79,47.21,47.21
rempart,mixte,purification,puits,unlimited,1.2,0.8,7,True,108.39,1.61,1.61
rempart,mixte,purification,puits,alternating,1.2,0.8,5,True,78.52,31.48,31.48
rempart,mixte,purification,puits,unlimited,1.2,1.0,7,True,102.49,7.51,7.51
rempart,mixte,purification,puits,alternating,1.2,1.0,5,True,70.66,39.34,39.34
rempart,mixte,purification,puits,unlimited,1.2,1.2,7,True,93.38,16.62,16.62
rempart,mixte,purification,puits,alternating,1.2,1.2,5,True,62.79,47.21,47.21
rempart,mixte,purification,porte,unlimited,0.8,0.8,10,True,108.39,1.61,1.61
rempart,mixte,purification,porte,alternating,0.8,0.8,8,True,68.69,41.31,41.31
rempart,mixte,purification,porte,unlimited,0.8,1.0,10,True,102.36,7.64,7.64
rempart,mixte,purification,porte,alternating,0.8,1.0,8,True,58.36,51.64,51.64
rempart,mixte,purification,porte,unlimited,0.8,1.2,10,True,92.03,17.97,17.97
rempart,mixte,purification,porte,alternating,0.8,1.2,8,True,48.03,61.97,61.97
rempart,mixte,purification,porte,unlimited,1.0,0.8,11,True,108.39,1.61,1.61
rempart,mixte,purification,porte,alternating,1.0,0.8,8,True,68.69,41.31,41.31
rempart,mixte,purification,porte,unlimited,1.0,1.0,11,True,102.36,7.64,7.64
rempart,mixte,purification,porte,alternating,1.0,1.0,8,True,58.36,51.64,51.64
rempart,mixte,purification,porte,unlimited,1.0,1.2,11,True,92.03,17.97,17.97
rempart,mixte,purification,porte,alternating,1.0,1.2,8,True,48.03,61.97,61.97
rempart,mixte,purification,porte,unlimited,1.2,0.8,12,True,108.39,1.61,1.61
rempart,mixte,purification,porte,alternating,1.2,0.8,11,True,33.28,76.72,76.72
rempart,mixte,purification,porte,unlimited,1.2,1.0,12,True,102.36,7.64,7.64
rempart,mixte,purification,porte,alternating,1.2,1.0,11,True,14.1,95.9,95.9
rempart,mixte,purification,porte,unlimited,1.2,1.2,12,True,92.03,17.97,17.97
rempart,mixte,purification,porte,alternating,1.2,1.2,10,False,0,110,115.08
rempart,mixte,purification,barque,unlimited,0.8,0.8,9,True,109.7,0.3,0.3
rempart,mixte,purification,barque,alternating,0.8,0.8,8,True,70.0,40.0,40.0
rempart,mixte,purification,barque,unlimited,0.8,1.0,9,True,104.13,5.87,5.87
rempart,mixte,purification,barque,alternating,0.8,1.0,8,True,60.0,50.0,50.0
rempart,mixte,purification,barque,unlimited,0.8,1.2,9,True,98.56,11.44,11.44
rempart,mixte,purification,barque,alternating,0.8,1.2,8,True,50.0,60.0,60.0
rempart,mixte,purification,barque,unlimited,1.0,0.8,14,True,109.41,0.59,0.59
rempart,mixte,purification,barque,alternating,1.0,0.8,9,True,64.1,45.9,45.9
rempart,mixte,purification,barque,unlimited,1.0,1.0,14,True,98.26,11.74,11.74
rempart,mixte,purification,barque,alternating,1.0,1.0,9,True,52.62,57.38,57.38
rempart,mixte,purification,barque,unlimited,1.0,1.2,14,True,87.11,22.89,22.89
rempart,mixte,purification,barque,alternating,1.0,1.2,9,True,41.15,68.85,68.85
rempart,mixte,purification,barque,unlimited,1.2,0.8,14,True,109.41,0.59,0.59
rempart,mixte,purification,barque,alternating,1.2,0.8,11,True,52.3,57.7,57.7
rempart,mixte,purification,barque,unlimited,1.2,1.0,14,True,98.26,11.74,11.74
rempart,mixte,purification,barque,alternating,1.2,1.0,11,True,37.87,72.13,72.13
rempart,mixte,purification,barque,unlimited,1.2,1.2,14,True,87.11,22.89,22.89
rempart,mixte,purification,barque,alternating,1.2,1.2,11,True,23.44,86.56,86.56
rempart,mixte,ancrage,puits,unlimited,0.8,0.8,5,True,110.0,0.0,0.0
rempart,mixte,ancrage,puits,alternating,0.8,0.8,4,True,94.26,15.74,15.74
rempart,mixte,ancrage,puits,unlimited,0.8,1.0,5,True,110.0,0.0,0.0
rempart,mixte,ancrage,puits,alternating,0.8,1.0,4,True,90.33,19.67,19.67
rempart,mixte,ancrage,puits,unlimited,0.8,1.2,5,True,106.79,3.21,3.21
rempart,mixte,ancrage,puits,alternating,0.8,1.2,4,True,86.39,23.61,23.61
rempart,mixte,ancrage,puits,unlimited,1.0,0.8,5,True,110.0,0.0,0.0
rempart,mixte,ancrage,puits,alternating,1.0,0.8,5,True,78.52,31.48,31.48
rempart,mixte,ancrage,puits,unlimited,1.0,1.0,5,True,110.0,0.0,0.0
rempart,mixte,ancrage,puits,alternating,1.0,1.0,5,True,70.66,39.34,39.34
rempart,mixte,ancrage,puits,unlimited,1.0,1.2,5,True,106.79,3.21,3.21
rempart,mixte,ancrage,puits,alternating,1.0,1.2,5,True,62.79,47.21,47.21
rempart,mixte,ancrage,puits,unlimited,1.2,0.8,7,True,108.39,1.61,1.61
rempart,mixte,ancrage,puits,alternating,1.2,0.8,5,True,78.52,31.48,31.48
rempart,mixte,ancrage,puits,unlimited,1.2,1.0,7,True,102.49,7.51,7.51
rempart,mixte,ancrage,puits,alternating,1.2,1.0,5,True,70.66,39.34,39.34
rempart,mixte,ancrage,puits,unlimited,1.2,1.2,7,True,93.38,16.62,16.62
rempart,mixte,ancrage,puits,alternating,1.2,1.2,5,True,62.79,47.21,47.21
rempart,mixte,ancrage,porte,unlimited,0.8,0.8,10,True,108.39,1.61,1.61
rempart,mixte,ancrage,porte,alternating,0.8,0.8,8,True,68.69,41.31,41.31
rempart,mixte,ancrage,porte,unlimited,0.8,1.0,10,True,102.36,7.64,7.64
rempart,mixte,ancrage,porte,alternating,0.8,1.0,8,True,58.36,51.64,51.64
rempart,mixte,ancrage,porte,unlimited,0.8,1.2,10,True,92.03,17.97,17.97
rempart,mixte,ancrage,porte,alternating,0.8,1.2,8,True,48.03,61.97,61.97
rempart,mixte,ancrage,porte,unlimited,1.0,0.8,11,True,108.39,1.61,1.61
rempart,mixte,ancrage,porte,alternating,1.0,0.8,8,True,68.69,41.31,41.31
rempart,mixte,ancrage,porte,unlimited,1.0,1.0,11,True,102.36,7.64,7.64
rempart,mixte,ancrage,porte,alternating,1.0,1.0,8,True,58.36,51.64,51.64
rempart,mixte,ancrage,porte,unlimited,1.0,1.2,11,True,92.03,17.97,17.97
rempart,mixte,ancrage,porte,alternating,1.0,1.2,8,True,48.03,61.97,61.97
rempart,mixte,ancrage,porte,unlimited,1.2,0.8,12,True,108.39,1.61,1.61
rempart,mixte,ancrage,porte,alternating,1.2,0.8,11,True,33.28,76.72,76.72
rempart,mixte,ancrage,porte,unlimited,1.2,1.0,12,True,102.36,7.64,7.64
rempart,mixte,ancrage,porte,alternating,1.2,1.0,11,True,14.1,95.9,95.9
rempart,mixte,ancrage,porte,unlimited,1.2,1.2,12,True,92.03,17.97,17.97
rempart,mixte,ancrage,porte,alternating,1.2,1.2,10,False,0,110,115.08
rempart,mixte,ancrage,barque,unlimited,0.8,0.8,6,True,110.0,0.0,0.0
rempart,mixte,ancrage,barque,alternating,0.8,0.8,6,True,92.3,17.7,17.7
rempart,mixte,ancrage,barque,unlimited,0.8,1.0,6,True,110.0,0.0,0.0
rempart,mixte,ancrage,barque,alternating,0.8,1.0,6,True,87.87,22.13,22.13
rempart,mixte,ancrage,barque,unlimited,0.8,1.2,6,True,110.0,0.0,0.0
rempart,mixte,ancrage,barque,alternating,0.8,1.2,6,True,83.44,26.56,26.56
rempart,mixte,ancrage,barque,unlimited,1.0,0.8,9,True,109.7,0.3,0.3
rempart,mixte,ancrage,barque,alternating,1.0,0.8,6,True,92.3,17.7,17.7
rempart,mixte,ancrage,barque,unlimited,1.0,1.0,9,True,104.13,5.87,5.87
rempart,mixte,ancrage,barque,alternating,1.0,1.0,6,True,87.87,22.13,22.13
rempart,mixte,ancrage,barque,unlimited,1.0,1.2,9,True,98.56,11.44,11.44
rempart,mixte,ancrage,barque,alternating,1.0,1.2,6,True,83.44,26.56,26.56
rempart,mixte,ancrage,barque,unlimited,1.2,0.8,9,True,109.7,0.3,0.3
rempart,mixte,ancrage,barque,alternating,1.2,0.8,8,True,70.0,40.0,40.0
rempart,mixte,ancrage,barque,unlimited,1.2,1.0,9,True,104.13,5.87,5.87
rempart,mixte,ancrage,barque,alternating,1.2,1.0,8,True,60.0,50.0,50.0
rempart,mixte,ancrage,barque,unlimited,1.2,1.2,9,True,98.56,11.44,11.44
rempart,mixte,ancrage,barque,alternating,1.2,1.2,8,True,50.0,60.0,60.0
rempart,legere,aucun,puits,unlimited,0.8,0.8,5,True,110.0,0.0,0.0
rempart,legere,aucun,puits,alternating,0.8,0.8,4,True,92.55,17.45,17.45
rempart,legere,aucun,puits,unlimited,0.8,1.0,5,True,110.0,0.0,0.0
rempart,legere,aucun,puits,alternating,0.8,1.0,4,True,88.18,21.82,21.82
rempart,legere,aucun,puits,unlimited,0.8,1.2,5,True,101.64,8.36,8.36
rempart,legere,aucun,puits,alternating,0.8,1.2,4,True,83.82,26.18,26.18
rempart,legere,aucun,puits,unlimited,1.0,0.8,5,True,110.0,0.0,0.0
rempart,legere,aucun,puits,alternating,1.0,0.8,5,True,75.09,34.91,34.91
rempart,legere,aucun,puits,unlimited,1.0,1.0,5,True,110.0,0.0,0.0
rempart,legere,aucun,puits,alternating,1.0,1.0,5,True,66.36,43.64,43.64
rempart,legere,aucun,puits,unlimited,1.0,1.2,5,True,101.64,8.36,8.36
rempart,legere,aucun,puits,alternating,1.0,1.2,5,True,57.64,52.36,52.36
rempart,legere,aucun,puits,unlimited,1.2,0.8,7,True,105.82,4.18,4.18
rempart,legere,aucun,puits,alternating,1.2,0.8,5,True,75.09,34.91,34.91
rempart,legere,aucun,puits,unlimited,1.2,1.0,7,True,99.27,10.73,10.73
rempart,legere,aucun,puits,alternating,1.2,1.0,5,True,66.36,43.64,43.64
rempart,legere,aucun,puits,unlimited,1.2,1.2,7,True,84.36,25.64,25.64
rempart,legere,aucun,puits,alternating,1.2,1.2,5,True,57.64,52.36,52.36
rempart,legere,aucun,porte,unlimited,0.8,0.8,10,True,105.82,4.18,4.18
rempart,legere,aucun,porte,alternating,0.8,0.8,8,True,64.18,45.82,45.82
rempart,legere,aucun,porte,unlimited,0.8,1.0,10,True,96.73,13.27,13.27
rempart,legere,aucun,porte,alternating,0.8,1.0,8,True,52.73,57.27,57.27
rempart,legere,aucun,porte,unlimited,0.8,1.2,10,True,85.27,24.73,24.73
rempart,legere,aucun,porte,alternating,0.8,1.2,8,True,41.27,68.73,68.73
rempart,legere,aucun,porte,unlimited,1.0,0.8,11,True,105.82,4.18,4.18
rempart,legere,aucun,porte,alternating,1.0,0.8,8,True,64.18,45.82,45.82
rempart,legere,aucun,porte,unlimited,1.0,1.0,11,True,96.73,13.27,13.27
rempart,legere,aucun,porte,alternating,1.0,1.0,8,True,52.73,57.27,57.27
rempart,legere,aucun,porte,unlimited,1.0,1.2,11,True,85.27,24.73,24.73
rempart,legere,aucun,porte,alternating,1.0,1.2,8,True,41.27,68.73,68.73
rempart,legere,aucun,porte,unlimited,1.2,0.8,12,True,105.82,4.18,4.18
rempart,legere,aucun,porte,alternating,1.2,0.8,11,True,24.91,85.09,85.09
rempart,legere,aucun,porte,unlimited,1.2,1.0,12,True,96.73,13.27,13.27
rempart,legere,aucun,porte,alternating,1.2,1.0,11,True,3.64,106.36,106.36
rempart,legere,aucun,porte,unlimited,1.2,1.2,12,True,85.27,24.73,24.73
rempart,legere,aucun,porte,alternating,1.2,1.2,10,False,0,110,127.64
rempart,legere,aucun,barque,unlimited,0.8,0.8,9,True,107.27,2.73,2.73
rempart,legere,aucun,barque,alternating,0.8,0.8,8,True,65.64,44.36,44.36
rempart,legere,aucun,barque,unlimited,0.8,1.0,9,True,101.09,8.91,8.91
rempart,legere,aucun,barque,alternating,0.8,1.0,8,True,54.55,55.45,55.45
rempart,legere,aucun,barque,unlimited,0.8,1.2,9,True,94.91,15.09,15.09
rempart,legere,aucun,barque,alternating,0.8,1.2,8,True,43.45,66.55,66.55
rempart,legere,aucun,barque,unlimited,1.0,0.8,14,True,104.55,5.45,5.45
rempart,legere,aucun,barque,alternating,1.0,0.8,9,True,59.09,50.91,50.91
rempart,legere,aucun,barque,unlimited,1.0,1.0,14,True,92.18,17.82,17.82
rempart,legere,aucun,barque,alternating,1.0,1.0,9,True,46.36,63.64,63.64
rempart,legere,aucun,barque,unlimited,1.0,1.2,14,True,79.82,30.18,30.18
rempart,legere,aucun,barque,alternating,1.0,1.2,9,True,33.64,76.36,76.36
rempart,legere,aucun,barque,unlimited,1.2,0.8,14,True,104.55,5.45,5.45
rempart,legere,aucun,barque,alternating,1.2,0.8,11,True,46.0,64.0,64.0
rempart,legere,aucun,barque,unlimited,1.2,1.0,14,True,92.18,17.82,17.82
rempart,legere,aucun,barque,alternating,1.2,1.0,11,True,30.0,80.0,80.0
rempart,legere,aucun,barque,unlimited,1.2,1.2,14,True,79.82,30.18,30.18
rempart,legere,aucun,barque,alternating,1.2,1.2,11,True,14.0,96.0,96.0
rempart,legere,purification,puits,unlimited,0.8,0.8,5,True,110.0,0.0,0.0
rempart,legere,purification,puits,alternating,0.8,0.8,4,True,92.55,17.45,17.45
rempart,legere,purification,puits,unlimited,0.8,1.0,5,True,110.0,0.0,0.0
rempart,legere,purification,puits,alternating,0.8,1.0,4,True,88.18,21.82,21.82
rempart,legere,purification,puits,unlimited,0.8,1.2,5,True,101.64,8.36,8.36
rempart,legere,purification,puits,alternating,0.8,1.2,4,True,83.82,26.18,26.18
rempart,legere,purification,puits,unlimited,1.0,0.8,5,True,110.0,0.0,0.0
rempart,legere,purification,puits,alternating,1.0,0.8,5,True,75.09,34.91,34.91
rempart,legere,purification,puits,unlimited,1.0,1.0,5,True,110.0,0.0,0.0
rempart,legere,purification,puits,alternating,1.0,1.0,5,True,66.36,43.64,43.64
rempart,legere,purification,puits,unlimited,1.0,1.2,5,True,101.64,8.36,8.36
rempart,legere,purification,puits,alternating,1.0,1.2,5,True,57.64,52.36,52.36
rempart,legere,purification,puits,unlimited,1.2,0.8,7,True,105.82,4.18,4.18
rempart,legere,purification,puits,alternating,1.2,0.8,5,True,75.09,34.91,34.91
rempart,legere,purification,puits,unlimited,1.2,1.0,7,True,99.27,10.73,10.73
rempart,legere,purification,puits,alternating,1.2,1.0,5,True,66.36,43.64,43.64
rempart,legere,purification,puits,unlimited,1.2,1.2,7,True,84.36,25.64,25.64
rempart,legere,purification,puits,alternating,1.2,1.2,5,True,57.64,52.36,52.36
rempart,legere,purification,porte,unlimited,0.8,0.8,10,True,105.82,4.18,4.18
rempart,legere,purification,porte,alternating,0.8,0.8,8,True,64.18,45.82,45.82
rempart,legere,purification,porte,unlimited,0.8,1.0,10,True,96.73,13.27,13.27
rempart,legere,purification,porte,alternating,0.8,1.0,8,True,52.73,57.27,57.27
rempart,legere,purification,porte,unlimited,0.8,1.2,10,True,85.27,24.73,24.73
rempart,legere,purification,porte,alternating,0.8,1.2,8,True,41.27,68.73,68.73
rempart,legere,purification,porte,unlimited,1.0,0.8,11,True,105.82,4.18,4.18
rempart,legere,purification,porte,alternating,1.0,0.8,8,True,64.18,45.82,45.82
rempart,legere,purification,porte,unlimited,1.0,1.0,11,True,96.73,13.27,13.27
rempart,legere,purification,porte,alternating,1.0,1.0,8,True,52.73,57.27,57.27
rempart,legere,purification,porte,unlimited,1.0,1.2,11,True,85.27,24.73,24.73
rempart,legere,purification,porte,alternating,1.0,1.2,8,True,41.27,68.73,68.73
rempart,legere,purification,porte,unlimited,1.2,0.8,12,True,105.82,4.18,4.18
rempart,legere,purification,porte,alternating,1.2,0.8,11,True,24.91,85.09,85.09
rempart,legere,purification,porte,unlimited,1.2,1.0,12,True,96.73,13.27,13.27
rempart,legere,purification,porte,alternating,1.2,1.0,11,True,3.64,106.36,106.36
rempart,legere,purification,porte,unlimited,1.2,1.2,12,True,85.27,24.73,24.73
rempart,legere,purification,porte,alternating,1.2,1.2,10,False,0,110,127.64
rempart,legere,purification,barque,unlimited,0.8,0.8,9,True,107.27,2.73,2.73
rempart,legere,purification,barque,alternating,0.8,0.8,8,True,65.64,44.36,44.36
rempart,legere,purification,barque,unlimited,0.8,1.0,9,True,101.09,8.91,8.91
rempart,legere,purification,barque,alternating,0.8,1.0,8,True,54.55,55.45,55.45
rempart,legere,purification,barque,unlimited,0.8,1.2,9,True,94.91,15.09,15.09
rempart,legere,purification,barque,alternating,0.8,1.2,8,True,43.45,66.55,66.55
rempart,legere,purification,barque,unlimited,1.0,0.8,14,True,104.55,5.45,5.45
rempart,legere,purification,barque,alternating,1.0,0.8,9,True,59.09,50.91,50.91
rempart,legere,purification,barque,unlimited,1.0,1.0,14,True,92.18,17.82,17.82
rempart,legere,purification,barque,alternating,1.0,1.0,9,True,46.36,63.64,63.64
rempart,legere,purification,barque,unlimited,1.0,1.2,14,True,79.82,30.18,30.18
rempart,legere,purification,barque,alternating,1.0,1.2,9,True,33.64,76.36,76.36
rempart,legere,purification,barque,unlimited,1.2,0.8,14,True,104.55,5.45,5.45
rempart,legere,purification,barque,alternating,1.2,0.8,11,True,46.0,64.0,64.0
rempart,legere,purification,barque,unlimited,1.2,1.0,14,True,92.18,17.82,17.82
rempart,legere,purification,barque,alternating,1.2,1.0,11,True,30.0,80.0,80.0
rempart,legere,purification,barque,unlimited,1.2,1.2,14,True,79.82,30.18,30.18
rempart,legere,purification,barque,alternating,1.2,1.2,11,True,14.0,96.0,96.0
rempart,legere,ancrage,puits,unlimited,0.8,0.8,5,True,110.0,0.0,0.0
rempart,legere,ancrage,puits,alternating,0.8,0.8,4,True,92.55,17.45,17.45
rempart,legere,ancrage,puits,unlimited,0.8,1.0,5,True,110.0,0.0,0.0
rempart,legere,ancrage,puits,alternating,0.8,1.0,4,True,88.18,21.82,21.82
rempart,legere,ancrage,puits,unlimited,0.8,1.2,5,True,101.64,8.36,8.36
rempart,legere,ancrage,puits,alternating,0.8,1.2,4,True,83.82,26.18,26.18
rempart,legere,ancrage,puits,unlimited,1.0,0.8,5,True,110.0,0.0,0.0
rempart,legere,ancrage,puits,alternating,1.0,0.8,5,True,75.09,34.91,34.91
rempart,legere,ancrage,puits,unlimited,1.0,1.0,5,True,110.0,0.0,0.0
rempart,legere,ancrage,puits,alternating,1.0,1.0,5,True,66.36,43.64,43.64
rempart,legere,ancrage,puits,unlimited,1.0,1.2,5,True,101.64,8.36,8.36
rempart,legere,ancrage,puits,alternating,1.0,1.2,5,True,57.64,52.36,52.36
rempart,legere,ancrage,puits,unlimited,1.2,0.8,7,True,105.82,4.18,4.18
rempart,legere,ancrage,puits,alternating,1.2,0.8,5,True,75.09,34.91,34.91
rempart,legere,ancrage,puits,unlimited,1.2,1.0,7,True,99.27,10.73,10.73
rempart,legere,ancrage,puits,alternating,1.2,1.0,5,True,66.36,43.64,43.64
rempart,legere,ancrage,puits,unlimited,1.2,1.2,7,True,84.36,25.64,25.64
rempart,legere,ancrage,puits,alternating,1.2,1.2,5,True,57.64,52.36,52.36
rempart,legere,ancrage,porte,unlimited,0.8,0.8,10,True,105.82,4.18,4.18
rempart,legere,ancrage,porte,alternating,0.8,0.8,8,True,64.18,45.82,45.82
rempart,legere,ancrage,porte,unlimited,0.8,1.0,10,True,96.73,13.27,13.27
rempart,legere,ancrage,porte,alternating,0.8,1.0,8,True,52.73,57.27,57.27
rempart,legere,ancrage,porte,unlimited,0.8,1.2,10,True,85.27,24.73,24.73
rempart,legere,ancrage,porte,alternating,0.8,1.2,8,True,41.27,68.73,68.73
rempart,legere,ancrage,porte,unlimited,1.0,0.8,11,True,105.82,4.18,4.18
rempart,legere,ancrage,porte,alternating,1.0,0.8,8,True,64.18,45.82,45.82
rempart,legere,ancrage,porte,unlimited,1.0,1.0,11,True,96.73,13.27,13.27
rempart,legere,ancrage,porte,alternating,1.0,1.0,8,True,52.73,57.27,57.27
rempart,legere,ancrage,porte,unlimited,1.0,1.2,11,True,85.27,24.73,24.73
rempart,legere,ancrage,porte,alternating,1.0,1.2,8,True,41.27,68.73,68.73
rempart,legere,ancrage,porte,unlimited,1.2,0.8,12,True,105.82,4.18,4.18
rempart,legere,ancrage,porte,alternating,1.2,0.8,11,True,24.91,85.09,85.09
rempart,legere,ancrage,porte,unlimited,1.2,1.0,12,True,96.73,13.27,13.27
rempart,legere,ancrage,porte,alternating,1.2,1.0,11,True,3.64,106.36,106.36
rempart,legere,ancrage,porte,unlimited,1.2,1.2,12,True,85.27,24.73,24.73
rempart,legere,ancrage,porte,alternating,1.2,1.2,10,False,0,110,127.64
rempart,legere,ancrage,barque,unlimited,0.8,0.8,6,True,110.0,0.0,0.0
rempart,legere,ancrage,barque,alternating,0.8,0.8,6,True,90.36,19.64,19.64
rempart,legere,ancrage,barque,unlimited,0.8,1.0,6,True,110.0,0.0,0.0
rempart,legere,ancrage,barque,alternating,0.8,1.0,6,True,85.45,24.55,24.55
rempart,legere,ancrage,barque,unlimited,0.8,1.2,6,True,110.0,0.0,0.0
rempart,legere,ancrage,barque,alternating,0.8,1.2,6,True,80.55,29.45,29.45
rempart,legere,ancrage,barque,unlimited,1.0,0.8,9,True,107.27,2.73,2.73
rempart,legere,ancrage,barque,alternating,1.0,0.8,6,True,90.36,19.64,19.64
rempart,legere,ancrage,barque,unlimited,1.0,1.0,9,True,101.09,8.91,8.91
rempart,legere,ancrage,barque,alternating,1.0,1.0,6,True,85.45,24.55,24.55
rempart,legere,ancrage,barque,unlimited,1.0,1.2,9,True,94.91,15.09,15.09
rempart,legere,ancrage,barque,alternating,1.0,1.2,6,True,80.55,29.45,29.45
rempart,legere,ancrage,barque,unlimited,1.2,0.8,9,True,107.27,2.73,2.73
rempart,legere,ancrage,barque,alternating,1.2,0.8,8,True,65.64,44.36,44.36
rempart,legere,ancrage,barque,unlimited,1.2,1.0,9,True,101.09,8.91,8.91
rempart,legere,ancrage,barque,alternating,1.2,1.0,8,True,54.55,55.45,55.45
rempart,legere,ancrage,barque,unlimited,1.2,1.2,9,True,94.91,15.09,15.09
